N,P,K,temperature,humidity,ph,rainfall,label
22,13,32,27.445222,91.606796,5.876147,176.783801,coconut
25,9,34,28.049275,94.332202,6.180061,219.728267,coconut
18,11,30,28.196041,90.326294,6.484018,175.49066,coconut
23,12,26,28.166296,98.598727,5.913645,225.242069,coconut
35,17,31,26.739937,95.028511,5.558046,199.626348,coconut
16,25,33,25.948309,92.912965,5.98131,189.666291,coconut
22,19,27,25.221963,90.022748,5.601151,209.22507,coconut
39,15,30,25.587393,94.959282,5.644655,191.121433,coconut
38,9,32,25.09401,93.379475,5.610749,165.247544,coconut
19,14,29,26.202364,95.909598,6.418852,170.059537,coconut
19,11,33,27.286559,94.095099,5.649637,174.972731,coconut
21,28,33,25.33561,94.649881,5.725058,171.077709,coconut
36,18,28,25.831553,97.202924,6.124518,176.806546,coconut
20,13,34,27.08036,93.606294,6.021422,207.898851,coconut
23,9,30,27.660816,96.414462,6.381988,167.117412,coconut
16,28,29,27.49303,95.996748,6.046514,150.525753,coconut
33,25,30,26.954245,91.025444,5.583952,163.956485,coconut
22,28,32,27.639697,94.658833,5.667368,227.845667,coconut
24,7,29,28.495992,97.985619,5.510966,218.629574,coconut
21,5,33,28.455467,95.36608,6.074434,211.312027,coconut
34,27,30,28.870588,98.965321,5.616545,214.954376,coconut
27,14,31,25.223862,94.55815,6.370891,151.346152,coconut
25,28,29,26.433471,93.96483,6.019453,193.199134,coconut
35,16,33,27.134883,93.046325,6.157951,201.772225,coconut
28,6,26,26.141191,92.54363,6.173421,131.834866,coconut
33,11,28,27.111639,91.94333,6.384471,138.536878,coconut
26,26,31,26.169318,93.786842,6.206694,227.326074,coconut
37,13,34,25.014019,90.248668,6.323841,149.946269,coconut
16,10,29,27.922265,95.61902,5.737621,180.327045,coconut
38,25,28,28.929058,96.377584,5.562449,133.516071,coconut
19,23,26,27.045947,90.839341,6.420886,164.396061,coconut
37,28,25,26.856541,90.221905,6.408693,181.840754,coconut
16,7,28,28.760937,96.236182,6.367619,166.645665,coconut
16,29,25,28.790607,93.318097,5.51009,198.915723,coconut
39,29,26,25.724991,95.08985,6.137305,203.941791,coconut
19,28,31,28.388188,94.860591,5.914277,227.718291,coconut
29,26,34,27.701419,94.940448,5.503511,134.001964,coconut
20,9,27,26.219739,93.240589,5.920538,139.886634,coconut
16,21,30,26.776577,95.709959,6.327679,172.769291,coconut
31,28,33,26.704003,95.802452,5.677071,186.052218,coconut
39,17,34,26.62934,98.989603,6.07922,134.226899,coconut
29,11,25,28.283413,92.481567,6.296549,158.821758,coconut
19,29,28,27.405505,95.489833,6.060473,221.469574,coconut
31,15,33,25.724252,94.898131,6.45055,192.539763,coconut
35,21,33,28.777952,92.456296,5.669661,178.399075,coconut
32,10,25,26.37174,98.719734,6.194967,170.132544,coconut
19,13,26,25.425223,98.160681,6.49765,146.411444,coconut
16,13,29,25.819285,92.712824,5.700871,207.426057,coconut
32,20,28,28.636164,98.725793,5.673639,152.301264,coconut
28,7,29,27.327165,94.698662,5.830909,184.244581,coconut
38,10,31,25.173587,90.597748,6.051828,140.493918,coconut
15,9,30,27.813364,91.822307,6.168259,148.247633,coconut
30,15,31,28.980211,98.440353,5.504282,218.543876,coconut
16,28,27,26.528139,90.824744,5.612273,202.674057,coconut
38,20,32,28.047879,92.365328,5.54523,130.187274,coconut
23,11,25,25.718113,91.12049,6.414878,144.026721,coconut
28,19,30,25.396226,92.869185,5.55127,169.566991,coconut
19,19,31,27.128479,93.90813,5.887333,214.169177,coconut
20,23,32,26.6768,92.675705,5.970541,139.321393,coconut
16,7,26,27.016707,97.64223,5.735642,223.516201,coconut
38,28,33,26.4553,90.654155,6.068819,185.868144,coconut
36,29,30,26.380816,91.673115,5.5048,180.911369,coconut
28,25,30,28.665873,95.652751,6.340336,144.830173,coconut
36,21,26,25.759054,98.338506,5.532215,176.253494,coconut
22,21,33,26.441512,93.842119,6.481918,208.391651,coconut
37,15,27,26.647454,96.444827,5.60943,157.046911,coconut
16,15,33,25.098655,96.077912,6.432496,153.692786,coconut
32,29,34,25.939717,90.902979,5.648283,200.203567,coconut
33,21,28,25.679108,95.22685,5.98368,202.883415,coconut
26,13,27,25.845881,92.391717,5.59483,164.685701,coconut
15,9,32,26.301876,96.014133,6.216884,188.118534,coconut
38,5,32,28.835147,97.760446,5.667893,162.682031,coconut
19,20,32,26.268295,94.855559,6.190921,172.133982,coconut
36,24,25,27.484501,92.11793,6.057518,225.688844,coconut
36,15,27,25.937623,94.792634,5.614248,184.927501,coconut
15,13,27,28.884875,96.545181,5.849653,139.284509,coconut
120,40,20,25.341449,81.157926,7.267577,81.641212,cotton
137,58,20,23.223038,79.59587,6.373116,85.453773,cotton
120,37,16,23.918528,83.87589,7.132781,87.2614,cotton
113,49,19,24.63652,75.505756,6.9866,71.839705,cotton
113,59,16,23.244981,80.098926,7.726054,76.666803,cotton
129,56,18,23.571001,78.565562,7.665712,61.773874,cotton
112,51,20,23.745157,80.399482,6.395169,77.228665,cotton
120,57,17,25.471314,81.442414,6.040682,88.985253,cotton
101,59,23,23.189375,77.574112,6.762882,74.246679,cotton
114,42,21,22.657055,83.459813,7.624805,79.059328,cotton
134,41,15,24.476832,79.579094,7.134329,95.973576,cotton
138,50,22,22.335234,76.607156,7.46641,77.254618,cotton
117,42,21,22.74066,81.269163,6.347598,62.553041,cotton
113,40,23,22.219814,76.766137,7.097439,79.242688,cotton
101,35,24,24.635339,78.654061,6.940864,70.662005,cotton
113,51,23,22.73652,83.403615,6.243113,68.599689,cotton
101,38,24,23.837755,75.776659,7.919454,95.159692,cotton
130,58,17,25.345477,81.899912,7.739518,91.876463,cotton
113,54,17,23.314369,76.079057,7.870153,71.640135,cotton
120,44,24,23.340197,82.785458,7.710832,77.42426,cotton
115,53,24,25.019727,77.271264,7.776615,75.503267,cotton
123,55,16,25.138041,80.961628,7.786683,66.878816,cotton
116,55,15,22.448805,84.905652,6.560788,99.021728,cotton
107,44,22,24.631114,80.811224,7.059798,93.737618,cotton
109,46,16,24.383766,77.505444,6.667684,78.850029,cotton
101,37,21,23.71588,83.647902,7.389344,60.324038,cotton
124,37,22,25.966031,80.311988,7.365559,69.492566,cotton
117,56,16,23.062142,79.454337,7.424498,75.035358,cotton
137,37,18,24.835816,77.259868,7.312826,66.568678,cotton
102,38,24,24.207004,82.963458,6.665309,83.706346,cotton
119,58,22,24.922171,75.463533,7.099339,78.679658,cotton
137,41,17,23.645385,77.433697,6.258368,94.296594,cotton
122,56,23,23.128169,80.477374,6.166435,96.610075,cotton
116,44,18,23.842655,77.517594,6.749705,91.997882,cotton
133,42,19,25.495279,75.526733,7.77829,68.767374,cotton
127,49,20,25.437441,76.015721,6.694056,81.53011,cotton
132,40,23,23.598554,76.889139,7.517973,63.635956,cotton
120,36,18,24.404307,80.561155,6.809311,77.16192,cotton
109,46,24,25.401812,76.452329,6.059562,97.340973,cotton
121,48,22,23.258756,79.819076,7.937326,86.885947,cotton
106,38,17,25.066847,77.95377,6.042778,97.766975,cotton
106,35,17,22.940115,79.220053,7.84078,95.167397,cotton
118,45,20,22.973816,75.52185,7.878448,67.467959,cotton
107,46,19,22.073737,76.479547,6.75631,87.349228,cotton
109,45,20,25.55437,78.260705,6.267117,79.570889,cotton
129,37,19,22.071141,75.335592,6.965907,71.927892,cotton
133,50,19,23.631741,79.972455,6.080878,95.711734,cotton
139,39,16,22.57431,81.610271,7.322882,93.916966,cotton
130,46,21,24.753139,80.127365,6.951302,85.803898,cotton
122,51,21,24.876786,81.428035,7.039485,87.271872,cotton
117,41,15,24.239857,80.906552,7.944098,74.459133,cotton
115,40,15,25.091218,77.496811,7.21781,87.510921,cotton
118,56,19,23.139634,83.960155,7.723129,66.561598,cotton
101,37,17,25.889039,80.585162,6.746523,95.548644,cotton
118,42,24,25.398071,83.436684,7.024569,91.577536,cotton
107,49,24,23.163834,82.943523,6.980957,61.592227,cotton
130,39,21,22.342657,84.468674,6.583448,69.058588,cotton
105,58,22,24.966644,79.994046,6.949456,64.40085,cotton
122,41,24,25.186324,79.129921,6.302683,91.413268,cotton
104,39,17,24.227563,82.870567,6.62863,63.386793,cotton
118,53,17,22.879698,84.47227,7.908307,99.618629,cotton
132,39,17,23.360901,78.181325,7.913055,91.562959,cotton
128,39,24,25.311482,76.636418,7.742341,70.889901,cotton
103,51,21,22.379728,78.188518,7.985629,87.137067,cotton
129,40,15,23.107607,77.488984,6.469088,67.710173,cotton
122,43,23,22.73579,79.646271,6.027316,79.267293,cotton
102,59,22,23.960446,75.865874,7.184891,90.35055,cotton
107,49,23,25.072991,83.02992,7.758647,97.507284,cotton
116,49,22,24.788559,84.955202,6.027355,74.205329,cotton
111,41,17,24.836495,75.847595,7.483218,87.737034,cotton
110,41,21,25.048684,83.764856,7.704279,98.59532,cotton
123,57,23,25.57867,75.116266,7.931806,78.941207,cotton
131,38,18,23.085843,77.916588,6.246511,92.230553,cotton
100,42,16,24.356156,77.542524,6.517997,79.533526,cotton
126,38,16,22.988699,84.737482,6.794305,83.959604,cotton
109,47,15,22.138969,79.687335,6.797319,65.475213,cotton
127,59,18,24.498235,84.629759,7.66307,78.542089,cotton
129,38,20,23.116241,76.611637,6.852562,65.240582,cotton
127,46,20,22.585504,76.397717,7.166831,99.40039,cotton
103,42,23,22.289088,83.758857,7.048572,76.330671,cotton
112,42,18,25.539212,82.237952,7.339446,91.949966,cotton
110,50,19,25.129767,78.092561,7.286357,95.288496,cotton
116,36,20,23.38389,81.722254,7.902066,79.424333,cotton
118,51,16,23.014025,84.189793,7.339885,60.537762,cotton
108,52,22,25.359438,77.921768,7.862057,82.117876,cotton
127,49,16,25.852459,76.228756,6.509764,92.545115,cotton
124,55,20,23.507973,84.218455,6.072505,94.245209,cotton
109,56,16,24.320876,83.881079,6.947079,89.862667,cotton
132,53,24,23.787337,76.731254,6.095622,69.858395,cotton
105,48,16,22.155735,75.359898,7.663139,83.657997,cotton
114,57,15,25.921288,81.162918,6.366929,87.162764,cotton
130,45,23,22.60293,77.788376,6.186985,68.435114,cotton
109,57,15,23.70966,80.323987,7.797386,99.907849,cotton
130,59,22,25.852811,82.072707,6.159527,76.076807,cotton
125,43,17,24.309597,84.335019,6.069964,90.769248,cotton
128,59,24,25.04893,80.204088,6.408535,81.809429,cotton
130,57,22,22.781068,80.996863,6.664347,60.368227,cotton
108,37,23,23.034025,77.84698,7.919873,75.163469,cotton
100,42,16,22.411234,75.774873,7.186519,67.573909,cotton
114,56,19,25.662765,79.979381,6.797673,90.015557,cotton
62,37,41,24.460822,85.808305,7.374406,169.418344,jute
83,47,44,25.493253,88.234754,6.38151,188.626321,jute
70,40,44,23.057913,89.307774,6.223893,190.971904,jute
71,43,37,24.756542,76.961911,6.98609,150.782366,jute
62,37,39,25.444389,87.763558,6.367216,178.718486,jute
90,42,39,24.571923,72.697497,6.038973,157.64029,jute
85,36,36,24.013562,71.557401,6.287549,195.563489,jute
60,51,38,25.017946,81.773834,6.335248,192.360474,jute
79,55,39,25.954057,85.409787,7.448925,175.716324,jute
78,53,43,25.892437,76.491038,7.198057,160.53228,jute
81,39,38,25.794075,72.921814,6.948601,179.647714,jute
64,43,40,23.561536,86.012473,7.458235,160.73797,jute
67,46,42,23.844802,70.397598,6.811831,197.830028,jute
75,45,44,25.083823,84.383438,6.844053,198.730461,jute
87,57,41,25.205347,75.808218,6.455218,189.149232,jute
71,49,37,25.45095,72.210027,7.24417,180.13649,jute
67,48,37,23.970402,77.030561,6.094979,199.298084,jute
61,51,38,24.938031,77.124965,7.010626,186.461775,jute
87,37,41,23.839963,70.576027,6.622246,171.677155,jute
78,52,38,23.945842,71.211045,7.030232,178.391305,jute
73,52,40,24.407735,80.226491,6.954522,183.00013,jute
71,38,36,24.918173,87.457466,6.614244,158.476008,jute
90,55,43,24.820494,87.214571,6.023122,155.36179,jute
63,52,35,24.489093,79.454138,6.466055,193.520258,jute
66,43,42,23.091267,83.459008,7.224597,196.613392,jute
95,42,40,23.23188,75.1574,6.141334,165.759365,jute
95,43,40,24.300143,79.17833,7.454358,164.807723,jute
85,45,35,24.467992,86.266867,6.148129,153.479592,jute
66,54,42,24.695053,79.364528,7.332489,188.334891,jute
92,55,41,24.374044,87.293555,7.389011,151.190302,jute
62,58,37,25.620108,77.775902,6.17865,154.02216,jute
66,41,39,25.104494,89.727972,6.66226,175.909247,jute
80,48,40,23.026324,70.034496,6.146499,155.07783,jute
88,40,43,25.785819,89.517867,7.408622,163.594416,jute
80,39,43,25.665295,87.025777,6.65005,187.933694,jute
63,36,42,24.276066,89.910985,6.145881,192.781384,jute
79,55,43,25.747976,75.957,7.424699,157.583348,jute
63,45,43,24.420263,86.585734,7.09453,160.471419,jute
97,36,43,23.91333,80.002962,6.633528,158.591728,jute
74,39,37,23.561171,79.780348,7.196897,178.448502,jute
95,50,41,25.002822,78.989184,7.034008,153.485387,jute
94,54,37,25.304097,70.252852,6.32587,153.256862,jute
91,53,43,23.013445,80.024655,7.057254,157.770056,jute
85,37,36,24.42739,83.071303,6.218804,159.261167,jute
68,40,37,24.185447,83.075793,6.657048,188.798695,jute
88,38,35,25.633825,71.596621,6.222509,151.106664,jute
85,49,44,25.660797,78.216864,6.557379,164.842602,jute
66,38,36,23.342344,74.810241,6.460003,198.078949,jute
83,59,38,24.37288,76.491573,6.274331,157.158235,jute
97,59,35,23.451038,78.470482,6.2795,168.19402,jute
65,46,37,24.055715,71.886253,6.642192,199.162881,jute
73,56,43,25.856175,85.80219,6.989395,192.829222,jute
63,46,44,25.3088,89.241508,7.169452,193.744098,jute
88,54,40,25.772713,86.500778,7.265827,183.650455,jute
72,35,44,24.758361,75.962859,6.223703,191.476158,jute
93,55,41,24.098046,76.081406,6.012832,191.680378,jute
63,50,40,24.580068,88.534257,6.047423,188.669611,jute
62,35,39,23.189226,85.782879,6.794345,151.451939,jute
61,50,43,24.313399,81.091613,7.199744,180.525309,jute
68,50,41,25.202321,82.417484,7.453863,159.864415,jute
98,48,41,23.298385,77.611519,7.154069,185.345551,jute
61,48,35,25.987569,87.945932,6.031621,192.932479,jute
96,43,42,24.326311,83.10465,6.510476,166.127962,jute
76,38,43,24.046094,78.002991,7.341082,174.831191,jute
81,58,43,23.5084,79.464301,7.456944,168.618315,jute
74,39,36,25.220914,85.400609,7.453519,188.670911,jute
69,36,44,24.021352,76.239431,7.358933,179.254995,jute
68,57,44,23.260036,87.245033,6.585774,176.203622,jute
96,59,37,23.638552,71.610331,6.842697,150.68022,jute
76,36,39,23.119797,86.704345,6.314608,166.415436,jute
94,53,37,23.215698,84.313476,6.586054,188.304,jute
77,43,39,25.245677,88.044406,6.074651,176.205577,jute
61,46,43,24.084771,88.649008,6.945913,196.707767,jute
90,37,37,24.182511,73.402138,6.742367,173.568408,jute
98,45,42,25.825732,87.539777,6.313001,174.801495,jute
73,44,38,25.479078,79.042781,6.785541,199.122368,jute
62,47,42,23.453486,82.230632,6.359197,193.370206,jute
73,43,40,23.550689,75.697773,6.624948,167.681893,jute
80,49,40,24.962505,76.15499,6.189639,188.040377,jute
94,41,39,24.495708,80.666537,6.989235,152.080162,jute
88,36,39,25.483013,79.024306,6.223635,199.251692,jute
95,54,39,23.551537,88.828224,6.798527,192.617773,jute
73,43,44,24.565499,72.813908,6.329512,174.097214,jute
61,46,39,25.338009,77.098839,7.473823,159.038496,jute
83,37,42,25.984261,86.382773,6.833555,174.237068,jute
93,58,44,24.189618,89.818349,6.233889,162.677489,jute
63,41,42,25.558773,85.577853,6.946599,175.698326,jute
88,44,43,25.03157,83.956094,6.803904,194.261449,jute
70,44,42,24.478247,87.78428,6.519599,168.466508,jute
95,46,40,23.998291,75.533399,6.983923,155.992033,jute
95,54,36,25.08206,82.052658,6.276803,163.660175,jute
76,52,41,24.596705,85.368211,7.136907,180.892958,jute
91,43,43,24.84473,86.44727,6.819419,160.921912,jute
81,44,41,24.427381,86.722256,7.017109,184.227222,jute
68,59,43,25.367015,76.604305,6.803447,156.855159,jute
81,38,40,24.946166,77.803919,6.747817,193.782669,jute
64,54,36,23.110124,73.711492,7.147565,170.256304,jute
94,48,35,25.150141,72.204658,7.184069,158.405127,jute
73,54,44,24.114302,86.588004,6.286188,190.358989,jute
86,39,38,23.395313,77.65934,6.305473,182.199898,jute
119,15,30,25.868333,68.284176,6.759008,161.214621,coffee
98,21,25,25.043288,51.051829,6.825739,141.11996,coffee
101,18,34,27.472606,53.79993,6.515166,167.146886,coffee
83,23,27,27.577584,67.050213,6.869749,159.229439,coffee
117,38,34,23.626894,53.211156,7.015105,161.021931,coffee
80,16,33,27.344354,57.145418,7.336576,165.462381,coffee
112,25,26,25.168635,59.145996,6.826416,123.974531,coffee
119,21,26,25.634015,60.744164,6.659731,180.610832,coffee
100,30,32,23.125126,61.412884,7.326292,116.478043,coffee
96,38,28,25.293644,69.630828,6.298986,120.546691,coffee
114,36,29,25.571036,66.716127,7.107839,137.537665,coffee
80,26,33,27.479173,69.124524,7.319345,164.303702,coffee
97,34,32,25.690717,51.746547,7.389122,153.726216,coffee
94,30,31,24.05344,66.738777,6.434906,130.868134,coffee
96,33,34,27.046406,68.806968,6.210909,121.050028,coffee
102,22,33,26.359939,69.414563,6.382189,156.29165,coffee
100,20,30,25.21643,58.934431,6.544105,116.438995,coffee
100,23,25,24.539719,55.572567,6.590172,126.207419,coffee
100,32,31,27.018775,59.040166,6.778638,183.884165,coffee
97,32,29,25.088681,65.204112,6.262255,143.779808,coffee
88,23,27,25.897028,65.963416,7.17992,145.982582,coffee
119,29,28,27.177696,64.59748,7.123913,131.671845,coffee
98,36,30,26.417264,61.758675,7.263535,139.187671,coffee
103,18,31,26.659839,50.856746,7.013686,150.248663,coffee
84,25,26,25.077798,57.686781,7.107587,180.808322,coffee
104,15,34,26.431166,50.683909,7.228249,132.022623,coffee
103,26,29,27.448569,58.747226,6.113016,195.464292,coffee
116,32,29,23.464297,65.814962,6.113217,120.831084,coffee
101,19,25,25.115567,52.744345,6.240773,121.537404,coffee
88,32,33,25.262668,60.131076,6.048983,120.891882,coffee
90,28,32,26.025015,57.842557,6.177486,181.365725,coffee
94,33,30,26.69331,68.145791,7.381544,160.484076,coffee
100,21,34,25.289596,52.551825,6.649057,125.799526,coffee
100,29,28,23.358253,68.870071,7.16003,186.304892,coffee
94,34,29,24.005417,52.488468,6.517576,126.691929,coffee
119,16,29,25.260468,56.012639,6.857027,127.748047,coffee
111,23,30,26.578196,67.780842,7.253681,166.706267,coffee
95,27,32,27.387728,52.075639,6.577284,180.969911,coffee
97,23,29,26.014224,69.996103,6.739489,132.72203,coffee
86,16,30,25.72286,54.104679,7.042994,177.994099,coffee
90,23,34,24.871322,65.216033,6.679088,182.43431,coffee
110,31,33,27.696092,61.599666,6.356203,148.883462,coffee
110,31,26,23.256198,63.659232,6.376619,157.471971,coffee
109,29,25,23.927901,54.386564,6.386796,163.059288,coffee
100,20,25,23.857161,69.687626,6.70282,188.724368,coffee
113,27,32,23.96376,63.767934,6.408577,185.725278,coffee
83,34,25,27.405946,56.08409,6.98159,156.437694,coffee
94,31,34,23.206349,68.377057,6.913622,183.621716,coffee
95,26,33,25.07424,60.693191,6.030292,128.48083,coffee
105,32,30,23.71655,58.908109,6.532642,157.131214,coffee
114,34,25,27.451546,59.435343,7.115793,126.903335,coffee
106,20,29,23.084314,53.032213,6.138121,135.378255,coffee
84,32,25,26.088703,52.814157,7.417742,194.312996,coffee
89,30,25,27.658943,60.459746,6.064835,144.112499,coffee
83,24,31,25.34945,57.674443,6.178736,135.819819,coffee
84,35,26,25.976867,56.854808,6.338968,169.354817,coffee
98,25,30,25.456338,56.069684,6.838592,171.907379,coffee
81,26,25,23.932027,61.210175,7.299283,190.038483,coffee
82,25,30,23.73535,65.308644,7.116353,191.783986,coffee
80,20,33,26.3529,67.887797,6.085769,165.741937,coffee
102,15,30,26.047602,53.825863,6.409994,169.429524,coffee
98,36,28,24.333298,69.697319,7.366704,117.464383,coffee
110,17,25,24.368478,55.386918,7.228978,175.406716,coffee
119,32,29,26.494638,69.989181,7.065213,179.742915,coffee
117,17,32,27.25403,69.087572,6.316454,157.833966,coffee
107,21,31,24.287894,56.66914,6.662278,159.981158,coffee
97,27,27,23.794825,50.947,6.293968,164.46521,coffee
111,19,26,26.746452,56.103167,7.427249,175.717028,coffee
93,22,30,23.395723,52.35353,6.263787,180.851505,coffee
100,15,31,25.118451,60.217047,6.321174,161.901489,coffee
119,16,27,24.214988,54.970986,6.56806,184.539332,coffee
116,20,30,26.184495,60.436549,6.651115,131.317918,coffee
99,25,32,26.818022,52.679974,6.132779,192.193085,coffee
101,36,25,25.632578,60.78853,7.291053,123.29685,coffee
89,25,33,27.694417,69.854492,7.43879,115.505049,coffee
81,18,28,27.14959,67.853124,6.280252,167.671453,coffee
116,26,26,25.289068,57.515898,6.866487,152.285988,coffee
80,39,30,25.368154,69.092347,6.233791,131.085196,coffee
112,21,32,24.357667,50.663753,6.775522,131.718347,coffee
110,31,34,26.914942,53.615519,7.200237,169.547649,coffee
106,35,30,25.330018,62.732821,6.446936,130.520756,coffee
104,20,25,23.002771,62.166388,6.543223,178.946433,coffee
95,27,29,26.252874,57.122783,7.445651,194.572494,coffee
113,38,29,25.682152,64.841852,7.044219,190.707681,coffee
108,39,28,27.164989,63.952696,7.03708,142.696026,coffee
111,37,27,26.127484,57.842697,7.484322,155.700789,coffee
89,24,31,23.380447,62.072038,7.396837,187.280837,coffee
82,39,31,23.811404,50.248322,6.256924,186.244953,coffee
80,20,32,25.930553,65.654714,7.119226,119.301118,coffee
115,20,30,26.221441,53.372564,7.464347,156.493256,coffee
82,38,30,26.495966,60.503516,7.252107,117.816344,coffee
90,26,25,26.529533,57.873268,6.409002,115.287202,coffee
108,35,28,25.82109,54.553733,6.933296,116.031684,coffee
99,31,34,24.906679,65.303804,6.896531,193.79603,coffee
95,22,33,23.246222,52.727708,6.123607,186.664346,coffee
80,36,29,23.020126,58.032904,6.280201,168.074041,coffee
107,27,25,26.280644,66.840776,7.080486,185.546423,coffee
88,37,28,23.067024,66.867833,7.412732,170.722447,coffee
89,21,29,27.489155,52.991953,7.238961,139.760739,coffee
112,38,29,24.825253,66.044426,6.794224,173.178169,coffee
